dim,deg,parallel_depth,max_cpu,avg_time
2,7,1,20,0.022432637214660645
2,7,1,22,0.025261712074279786
2,7,1,24,0.02412109375
2,7,1,26,0.024254274368286134
2,7,1,28,0.022545504570007324
2,7,1,30,0.026238608360290527
2,7,1,32,0.023210668563842775
2,7,1,34,0.027311491966247558
2,7,1,36,0.026305198669433594
2,7,1,38,0.02375175952911377
2,7,1,40,0.02436676025390625
2,7,2,2,0.01945655345916748
2,7,2,4,0.019391179084777832
2,7,2,6,0.02307450771331787
2,7,2,8,0.025391221046447754
2,7,2,10,0.024481987953186034
2,7,2,12,0.02289104461669922
2,7,2,14,0.025589942932128906
2,7,2,16,0.026183605194091797
2,7,2,18,0.029807662963867186
2,7,2,20,0.024587583541870118
2,7,2,22,0.027210760116577148
2,7,2,24,0.027504968643188476
2,7,2,26,0.02528402805328369
2,7,2,28,0.028175973892211915
2,7,2,30,0.028296661376953126
2,7,2,32,0.0271806001663208
2,7,2,34,0.025238966941833495
2,7,2,36,0.02679574489593506
2,7,2,38,0.024757075309753417
2,7,2,40,0.02507939338684082
2,7,3,2,0.022312211990356445
2,7,3,4,0.02172679901123047
2,7,3,6,0.02530703544616699
2,7,3,8,0.026181125640869142
2,7,3,10,0.029291415214538576
2,7,3,12,0.03071472644805908
2,7,3,14,0.030933570861816407
2,7,3,16,0.02912001609802246
2,7,3,18,0.028687334060668944
2,7,3,20,0.02692418098449707
2,7,3,22,0.02986745834350586
2,7,3,24,0.028830528259277344
2,7,3,26,0.03124244213104248
2,7,3,28,0.030700087547302246
2,7,3,30,0.02898280620574951
2,7,3,32,0.029098320007324218
2,7,3,34,0.028428244590759277
2,7,3,36,0.029401254653930665
2,7,3,38,0.029653358459472656
2,7,3,40,0.02661747932434082
2,7,4,2,0.022168660163879396
2,7,4,4,0.022494029998779298
2,7,4,6,0.02392251491546631
2,7,4,8,0.02960526943206787
2,7,4,10,0.02854917049407959
2,7,4,12,0.02948744297027588
2,7,4,14,0.026838040351867674
2,7,4,16,0.02796609401702881
2,7,4,18,0.02934427261352539
2,7,4,20,0.02771294116973877
2,7,4,22,0.029590582847595213
2,7,4,24,0.02989344596862793
2,7,4,26,0.030251169204711915
2,7,4,28,0.02738006114959717
2,7,4,30,0.030373787879943846
2,7,4,32,0.030750298500061037
2,7,4,34,0.028992390632629393
2,7,4,36,0.030559778213500977
2,7,4,38,0.028750967979431153
2,7,4,40,0.030516695976257325
2,7,5,2,0.020854759216308593
2,7,5,4,0.018803787231445313
2,7,5,6,0.027508258819580078
2,7,5,8,0.027594614028930663
2,7,5,10,0.02907860279083252
2,7,5,12,0.028156328201293945
2,7,5,14,0.03095738887786865
2,7,5,16,0.02917606830596924
2,7,5,18,0.029785895347595216
2,7,5,20,0.029688358306884766
2,7,5,22,0.03003995418548584
2,7,5,24,0.0302093505859375
2,7,5,26,0.030566763877868653
2,7,5,28,0.031011176109313966
2,7,5,30,0.029539012908935548
2,7,5,32,0.028141140937805176
2,7,5,34,0.029262566566467287
2,7,5,36,0.029277229309082033
2,7,5,38,0.030361008644104005
2,7,5,40,0.029588603973388673
2,7,6,2,0.02099483013153076
2,7,6,4,0.0205127477645874
2,7,6,6,0.025047707557678222
2,7,6,8,0.028408360481262208
2,7,6,10,0.029543757438659668
2,7,6,12,0.030200386047363283
2,7,6,14,0.03065462112426758
2,7,6,16,0.028362345695495606
2,7,6,18,0.032317614555358885
2,7,6,20,0.02729785442352295
2,7,6,22,0.030350112915039064
2,7,6,24,0.030103564262390137
2,7,6,26,0.031148099899291994
2,7,6,28,0.030178546905517578
2,7,6,30,0.030891680717468263
2,7,6,32,0.02934873104095459
2,7,6,34,0.028949475288391112
2,7,6,36,0.029155683517456055
2,7,6,38,0.030347418785095216
2,7,6,40,0.029681396484375
2,7,7,2,0.02138645648956299
2,7,7,4,0.020889830589294434
2,7,7,6,0.025021886825561522
2,7,7,8,0.02796316146850586
2,7,7,10,0.025688028335571288
2,7,7,12,0.029886746406555177
2,7,7,14,0.028132152557373048
2,7,7,16,0.02978549003601074
2,7,7,18,0.026697802543640136
2,7,7,20,0.02849133014678955
2,7,7,22,0.03130271434783936
2,7,7,24,0.026550817489624023
2,7,7,26,0.030272603034973145
2,7,7,28,0.029962992668151854
2,7,7,30,0.03069329261779785
2,7,7,32,0.02817397117614746
2,7,7,34,0.026563191413879396
2,7,7,36,0.028506827354431153
2,7,7,38,0.030301499366760253
2,7,7,40,0.02850611209869385
2,7,8,2,0.017586994171142577
2,7,8,4,0.02045435905456543
2,7,8,6,0.02600994110107422
2,7,8,8,0.025524473190307616
2,7,8,10,0.03114428520202637
2,7,8,12,0.02664361000061035
2,7,8,14,0.030110669136047364
2,7,8,16,0.026633834838867186
2,7,8,18,0.03217141628265381
2,7,8,20,0.029805541038513184
2,7,8,22,0.029296255111694335
2,7,8,24,0.030814456939697265
2,7,8,26,0.02921149730682373
2,7,8,28,0.02888636589050293
2,7,8,30,0.02796459197998047
2,7,8,32,0.03029959201812744
2,7,8,34,0.028862404823303222
2,7,8,36,0.028879213333129882
2,7,8,38,0.02967534065246582
2,7,8,40,0.027960371971130372
2,8,0,1,0.017591309547424317
2,8,1,2,0.020616698265075683
2,8,1,4,0.026732373237609863
2,8,1,6,0.026598477363586427
2,8,1,8,0.02667098045349121
2,8,1,10,0.025900816917419432
2,8,1,12,0.024408984184265136
2,8,1,14,0.027669668197631836
2,8,1,16,0.025597333908081055
2,8,1,18,0.027002286911010743
2,8,1,20,0.026369404792785645
2,8,1,22,0.025563597679138184
2,8,1,24,0.02811708450317383
2,8,1,26,0.02732367515563965
2,8,1,28,0.02592179775238037
2,8,1,30,0.025760197639465333
2,8,1,32,0.025391316413879393
2,8,1,34,0.02803170680999756
2,8,1,36,0.024734354019165038
2,8,1,38,0.028664302825927735
2,8,1,40,0.027526497840881348
2,8,2,2,0.021861720085144042
2,8,2,4,0.019449234008789062
2,8,2,6,0.02503511905670166
2,8,2,8,0.02634751796722412
2,8,2,10,0.026140570640563965
2,8,2,12,0.025610923767089844
2,8,2,14,0.02779250144958496
2,8,2,16,0.027398085594177245
2,8,2,18,0.029393434524536133
2,8,2,20,0.0290708065032959
2,8,2,22,0.024253487586975098
2,8,2,24,0.026496267318725585
2,8,2,26,0.025142765045166014
2,8,2,28,0.0252701997756958
2,8,2,30,0.028028583526611327
2,8,2,32,0.027152419090270996
2,8,2,34,0.028229451179504393
2,8,2,36,0.02559840679168701
2,8,2,38,0.027387547492980956
2,8,2,40,0.02840576171875
2,8,3,2,0.019218945503234865
2,8,3,4,0.017745494842529297
2,8,3,6,0.02819325923919678
2,8,3,8,0.029132270812988283
2,8,3,10,0.02700350284576416
2,8,3,12,0.029577112197875975
2,8,3,14,0.03024158477783203
2,8,3,16,0.030640053749084472
2,8,3,18,0.02804124355316162
2,8,3,20,0.030445098876953125
2,8,3,22,0.029035210609436035
2,8,3,24,0.02911992073059082
2,8,3,26,0.030296802520751953
2,8,3,28,0.03052256107330322
2,8,3,30,0.031827449798583984
2,8,3,32,0.03088412284851074
2,8,3,34,0.03146240711212158
2,8,3,36,0.027331900596618653
2,8,3,38,0.029250621795654297
2,8,3,40,0.030668258666992188
2,8,4,2,0.021216964721679686
2,8,4,4,0.018220114707946777
2,8,4,6,0.025548911094665526
2,8,4,8,0.031116223335266112
2,8,4,10,0.0291339635848999
2,8,4,12,0.02942044734954834
2,8,4,14,0.03118746280670166
2,8,4,16,0.02975430488586426
2,8,4,18,0.030591344833374022
2,8,4,20,0.03236258029937744
2,8,4,22,0.027892279624938964
2,8,4,24,0.029352092742919923
2,8,4,26,0.027283430099487305
2,8,4,28,0.02960662841796875
2,8,4,30,0.03107452392578125
2,8,4,32,0.02969181537628174
2,8,4,34,0.02903900146484375
2,8,4,36,0.027711963653564452
2,8,4,38,0.0281707763671875
2,8,4,40,0.03232896327972412
2,8,5,2,0.0203355073928833
2,8,5,4,0.01739950180053711
2,8,5,6,0.026302671432495116
2,8,5,8,0.02849581241607666
2,8,5,10,0.03010115623474121
2,8,5,12,0.02979323863983154
2,8,5,14,0.028662228584289552
2,8,5,16,0.03059370517730713
2,8,5,18,0.030006051063537598
2,8,5,20,0.031409287452697755
2,8,5,22,0.030027890205383302
2,8,5,24,0.028148794174194337
2,8,5,26,0.030099201202392577
2,8,5,28,0.028965687751770018
2,8,5,30,0.030904650688171387
2,8,5,32,0.028133964538574217
2,8,5,34,0.027245497703552245
2,8,5,36,0.027611708641052245
2,8,5,38,0.03060293197631836
2,8,5,40,0.03156411647796631
2,8,6,2,0.021436405181884766
2,8,6,4,0.018910956382751466
2,8,6,6,0.025667834281921386
2,8,6,8,0.02520608901977539
2,8,6,10,0.024607324600219728
2,8,6,12,0.028892254829406737
2,8,6,14,0.027550387382507324
2,8,6,16,0.02721433639526367
2,8,6,18,0.030081462860107423
2,8,6,20,0.02863008975982666
2,8,6,22,0.03064706325531006
2,8,6,24,0.02870650291442871
2,8,6,26,0.029946303367614745
2,8,6,28,0.027758455276489256
2,8,6,30,0.03318805694580078
2,8,6,32,0.029071688652038574
2,8,6,34,0.028517818450927733
2,8,6,36,0.02810204029083252
2,8,6,38,0.030174398422241212
2,8,6,40,0.02835555076599121
2,8,7,2,0.021125292778015135
2,8,7,4,0.018363761901855468
2,8,7,6,0.026918768882751465
2,8,7,8,0.03175668716430664
2,8,7,10,0.02863433361053467
2,8,7,12,0.029098200798034667
2,8,7,14,0.031538987159729005
2,8,7,16,0.02951974868774414
2,8,7,18,0.031903195381164554
2,8,7,20,0.02903115749359131
2,8,7,22,0.02889389991760254
2,8,7,24,0.028876423835754395
2,8,7,26,0.027196264266967772
2,8,7,28,0.028272843360900878
2,8,7,30,0.030856871604919435
2,8,7,32,0.029245662689208984
2,8,7,34,0.03049478530883789
2,8,7,36,0.0305919885635376
2,8,7,38,0.029585957527160645
2,8,7,40,0.029471969604492186
2,8,8,2,0.02104487419128418
2,8,8,4,0.020463442802429198
2,8,8,6,0.025043582916259764
2,8,8,8,0.02820439338684082
2,8,8,10,0.03036367893218994
2,8,8,12,0.03148207664489746
2,8,8,14,0.030936264991760255
2,8,8,16,0.02856295108795166
2,8,8,18,0.029316282272338866
2,8,8,20,0.028902482986450196
2,8,8,22,0.030362558364868165
2,8,8,24,0.032113075256347656
2,8,8,26,0.030997371673583983
2,8,8,28,0.031227684020996092
2,8,8,30,0.030112028121948242
2,8,8,32,0.027591633796691894
2,8,8,34,0.028044509887695312
2,8,8,36,0.03092515468597412
2,8,8,38,0.02683875560760498
2,8,8,40,0.029050707817077637
2,9,0,1,0.016300153732299805
2,9,1,2,0.020611834526062012
2,9,1,4,0.0247236967086792
2,9,1,6,0.026347637176513672
2,9,1,8,0.027372360229492188
2,9,1,10,0.026905512809753417
2,9,1,12,0.026570677757263184
2,9,1,14,0.024672985076904297
2,9,1,16,0.02671802043914795
2,9,1,18,0.02520751953125
2,9,1,20,0.027462244033813477
2,9,1,22,0.02673792839050293
2,9,1,24,0.025161600112915038
2,9,1,26,0.024353218078613282
2,9,1,28,0.025153398513793945
2,9,1,30,0.02445657253265381
2,9,1,32,0.02596454620361328
2,9,1,34,0.02427387237548828
2,9,1,36,0.0228989839553833
2,9,1,38,0.02656693458557129
2,9,1,40,0.0254565954208374
2,9,2,2,0.021232175827026366
2,9,2,4,0.023189949989318847
2,9,2,6,0.027646780014038086
2,9,2,8,0.028085160255432128
2,9,2,10,0.028416967391967772
2,9,2,12,0.029312801361083985
2,9,2,14,0.028918766975402833
2,9,2,16,0.027220273017883302
2,9,2,18,0.02804563045501709
2,9,2,20,0.026306819915771485
2,9,2,22,0.02588996887207031
2,9,2,24,0.030210304260253906
2,9,2,26,0.025386285781860352
2,9,2,28,0.029454374313354494
2,9,2,30,0.028266525268554686
2,9,2,32,0.02914869785308838
2,9,2,34,0.02664306163787842
2,9,2,36,0.02742304801940918
2,9,2,38,0.02886476516723633
2,9,2,40,0.029740405082702637
2,9,3,2,0.022281765937805176
2,9,3,4,0.020354390144348145
2,9,3,6,0.02720332145690918
2,9,3,8,0.02863154411315918
2,9,3,10,0.02995929718017578
2,9,3,12,0.030104422569274904
2,9,3,14,0.03226239681243896
2,9,3,16,0.02925424575805664
2,9,3,18,0.026813864707946777
2,9,3,20,0.0291731595993042
2,9,3,22,0.02813565731048584
2,9,3,24,0.028232550621032713
2,9,3,26,0.030439472198486327
2,9,3,28,0.03131470680236816
2,9,3,30,0.02640693187713623
2,9,3,32,0.02701559066772461
2,9,3,34,0.02811143398284912
2,9,3,36,0.028501200675964355
2,9,3,38,0.027287983894348146
2,9,3,40,0.030788564682006837
2,9,4,2,0.020159316062927247
2,9,4,4,0.02224273681640625
2,9,4,6,0.027532052993774415
2,9,4,8,0.029066920280456543
2,9,4,10,0.029544138908386232
2,9,4,12,0.02965536117553711
2,9,4,14,0.02964606285095215
2,9,4,16,0.029188656806945802
2,9,4,18,0.02765157222747803
2,9,4,20,0.02887547016143799
2,9,4,22,0.028889393806457518
2,9,4,24,0.027490401268005372
2,9,4,26,0.029874515533447266
2,9,4,28,0.031347250938415526
2,9,4,30,0.029181861877441408
2,9,4,32,0.02850828170776367
2,9,4,34,0.03205044269561767
2,9,4,36,0.02775142192840576
2,9,4,38,0.027675437927246093
2,9,4,40,0.031678080558776855
2,9,5,2,0.02157893180847168
2,9,5,4,0.021587562561035157
2,9,5,6,0.02861776351928711
2,9,5,8,0.029519486427307128
2,9,5,10,0.031663250923156736
2,9,5,12,0.02743687629699707
2,9,5,14,0.028362727165222167
2,9,5,16,0.029885745048522948
2,9,5,18,0.02731766700744629
2,9,5,20,0.03251268863677979
2,9,5,22,0.032720518112182614
2,9,5,24,0.030167675018310545
2,9,5,26,0.027178859710693358
2,9,5,28,0.029041290283203125
2,9,5,30,0.030901765823364256
2,9,5,32,0.026526331901550293
2,9,5,34,0.030075263977050782
2,9,5,36,0.028105950355529784
2,9,5,38,0.029567027091979982
2,9,5,40,0.031109094619750977
2,9,6,2,0.02047553062438965
2,9,6,4,0.02026968002319336
2,9,6,6,0.02597188949584961
2,9,6,8,0.03248350620269776
2,9,6,10,0.031326699256896975
2,9,6,12,0.027756428718566893
2,9,6,14,0.027853989601135255
2,9,6,16,0.030176520347595215
2,9,6,18,0.03014681339263916
2,9,6,20,0.02726304531097412
2,9,6,22,0.03133964538574219
2,9,6,24,0.02761392593383789
2,9,6,26,0.027484035491943358
2,9,6,28,0.028255248069763185
2,9,6,30,0.026199078559875487
2,9,6,32,0.030594277381896972
2,9,6,34,0.027118730545043945
2,9,6,36,0.02850766181945801
2,9,6,38,0.03129198551177979
2,9,6,40,0.029850244522094727
2,9,7,2,0.020786046981811523
2,9,7,4,0.021159434318542482
2,9,7,6,0.028941035270690918
2,9,7,8,0.029003214836120606
2,9,7,10,0.02609713077545166
2,9,7,12,0.031736898422241214
2,9,7,14,0.03006308078765869
2,9,7,16,0.03058474063873291
2,9,7,18,0.02824058532714844
2,9,7,20,0.032745742797851564
2,9,7,22,0.027802705764770508
2,9,7,24,0.03033120632171631
2,9,7,26,0.02885000705718994
2,9,7,28,0.03067307472229004
2,9,7,30,0.030289626121520995
2,9,7,32,0.03129532337188721
2,9,7,34,0.028890466690063475
2,9,7,36,0.03128890991210938
2,9,7,38,0.031660842895507815
2,9,7,40,0.029598188400268555
2,9,8,2,0.01939537525177002
2,9,8,4,0.020740151405334473
2,9,8,6,0.027645254135131837
2,9,8,8,0.028748583793640137
2,9,8,10,0.03087620735168457
2,9,8,12,0.030802345275878905
2,9,8,14,0.03032064437866211
2,9,8,16,0.03158876895904541
2,9,8,18,0.03125097751617432
2,9,8,20,0.03131864070892334
2,9,8,22,0.02783844470977783
2,9,8,24,0.029181671142578126
2,9,8,26,0.028151535987854005
2,9,8,28,0.0289592981338501
2,9,8,30,0.03109149932861328
2,9,8,32,0.029701828956604004
2,9,8,34,0.03237450122833252
2,9,8,36,0.03308408260345459
2,9,8,38,0.030704522132873537
2,9,8,40,0.03052549362182617
2,10,0,1,0.028817129135131837
2,10,1,2,0.035253167152404785
2,10,1,4,0.032187461853027344
2,10,1,6,0.035764241218566896
2,10,1,8,0.03293983936309815
2,10,1,10,0.0338329553604126
2,10,1,12,0.03514103889465332
2,10,1,14,0.03376693725585937
2,10,1,16,0.036588740348815915
2,10,1,18,0.0359912633895874
2,10,1,20,0.03467111587524414
2,10,1,22,0.03324637413024902
2,10,1,24,0.03594605922698975
2,10,1,26,0.03362152576446533
2,10,1,28,0.03290417194366455
2,10,1,30,0.03358473777770996
2,10,1,32,0.033240532875061034
2,10,1,34,0.03317241668701172
2,10,1,36,0.032092046737670896
2,10,1,38,0.03651556968688965
2,10,1,40,0.03540294170379639
2,10,2,2,0.031121420860290527
2,10,2,4,0.024231743812561036
2,10,2,6,0.028746366500854492
2,10,2,8,0.030136919021606444
2,10,2,10,0.034201407432556154
2,10,2,12,0.03355374336242676
2,10,2,14,0.033999514579772946
2,10,2,16,0.03244504928588867
2,10,2,18,0.03672192096710205
2,10,2,20,0.03489537239074707
2,10,2,22,0.03337032794952392
2,10,2,24,0.0309999942779541
2,10,2,26,0.032342958450317386
2,10,2,28,0.030945014953613282
2,10,2,30,0.032271504402160645
2,10,2,32,0.03273022174835205
2,10,2,34,0.03336832523345947
2,10,2,36,0.031083226203918457
2,10,2,38,0.03158271312713623
2,10,2,40,0.031289863586425784
2,10,3,2,0.032381319999694826
2,10,3,4,0.02263004779815674
2,10,3,6,0.026657938957214355
2,10,3,8,0.02991025447845459
2,10,3,10,0.03317875862121582
2,10,3,12,0.033086299896240234
2,10,3,14,0.036471223831176756
2,10,3,16,0.03485591411590576
2,10,3,18,0.036818742752075195
2,10,3,20,0.03716413974761963
2,10,3,22,0.03454737663269043
2,10,3,24,0.03707311153411865
2,10,3,26,0.033420228958129884
2,10,3,28,0.03377907276153565
2,10,3,30,0.034805798530578615
2,10,3,32,0.03357234001159668
2,10,3,34,0.034343385696411134
2,10,3,36,0.031031274795532228
2,10,3,38,0.03230240345001221
2,10,3,40,0.035501527786254886
2,10,4,2,0.03200862407684326
2,10,4,4,0.027800846099853515
2,10,4,6,0.023639345169067384
2,10,4,8,0.03079369068145752
2,10,4,10,0.03335890769958496
2,10,4,12,0.03373620510101318
2,10,4,14,0.03676309585571289
2,10,4,16,0.03509600162506103
2,10,4,18,0.03435337543487549
2,10,4,20,0.03610432147979736
2,10,4,22,0.03664729595184326
2,10,4,24,0.03846352100372315
2,10,4,26,0.03370270729064941
2,10,4,28,0.035019302368164064
2,10,4,30,0.03313441276550293
2,10,4,32,0.03538687229156494
2,10,4,34,0.036229848861694336
2,10,4,36,0.03270785808563233
2,10,4,38,0.036220121383666995
2,10,4,40,0.036078810691833496
2,10,5,2,0.03078787326812744
2,10,5,4,0.0249070405960083
2,10,5,6,0.027529168128967284
2,10,5,8,0.02852005958557129
2,10,5,10,0.03059244155883789
2,10,5,12,0.03376762866973877
2,10,5,14,0.034744429588317874
2,10,5,16,0.036628127098083496
2,10,5,18,0.03514907360076904
2,10,5,20,0.03496353626251221
2,10,5,22,0.0339104175567627
2,10,5,24,0.03538825511932373
2,10,5,26,0.036949682235717776
2,10,5,28,0.03420047760009766
2,10,5,30,0.03538632392883301
2,10,5,32,0.03280131816864014
2,10,5,34,0.03452475070953369
2,10,5,36,0.03489224910736084
2,10,5,38,0.035654759407043456
2,10,5,40,0.037207937240600585
2,10,6,2,0.030413126945495604
2,10,6,4,0.022100448608398438
2,10,6,6,0.022616147994995117
2,10,6,8,0.028044795989990233
2,10,6,10,0.03146746158599854
2,10,6,12,0.03351144790649414
2,10,6,14,0.031514668464660646
2,10,6,16,0.03047008514404297
2,10,6,18,0.036570286750793456
2,10,6,20,0.035477638244628906
2,10,6,22,0.033265089988708495
2,10,6,24,0.03628225326538086
2,10,6,26,0.03620433807373047
2,10,6,28,0.03549323081970215
2,10,6,30,0.0354194164276123
2,10,6,32,0.03309311866760254
2,10,6,34,0.03483469486236572
2,10,6,36,0.032602906227111816
2,10,6,38,0.03272089958190918
2,10,6,40,0.0385221004486084
2,10,7,2,0.03185019493103027
2,10,7,4,0.022872424125671385
2,10,7,6,0.023500394821166993
2,10,7,8,0.028529930114746093
2,10,7,10,0.03166253566741943
2,10,7,12,0.03870086669921875
2,10,7,14,0.034931182861328125
2,10,7,16,0.035955071449279785
2,10,7,18,0.03492646217346192
2,10,7,20,0.033865833282470705
2,10,7,22,0.03799207210540771
2,10,7,24,0.03527166843414307
2,10,7,26,0.03627707958221436
2,10,7,28,0.03397369384765625
2,10,7,30,0.036617398262023926
2,10,7,32,0.037541532516479494
2,10,7,34,0.0356135368347168
2,10,7,36,0.03652665615081787
2,10,7,38,0.03649139404296875
2,10,7,40,0.03393309116363526
2,10,8,2,0.030693817138671874
2,10,8,4,0.024234652519226074
2,10,8,6,0.026180624961853027
2,10,8,8,0.03130645751953125
2,10,8,10,0.028400945663452148
2,10,8,12,0.032691550254821775
2,10,8,14,0.03691134452819824
2,10,8,16,0.034467554092407225
2,10,8,18,0.034954404830932616
2,10,8,20,0.036304569244384764
2,10,8,22,0.03745205402374267
2,10,8,24,0.034803462028503415
2,10,8,26,0.03367624282836914
2,10,8,28,0.033892703056335446
2,10,8,30,0.03637306690216065
2,10,8,32,0.034695887565612794
2,10,8,34,0.0347353458404541
2,10,8,36,0.03653535842895508
2,10,8,38,0.0348111629486084
2,10,8,40,0.03410630226135254
2,11,0,1,0.02311713695526123
2,11,1,2,0.026033568382263183
2,11,1,4,0.03100876808166504
2,11,1,6,0.03125143051147461
2,11,1,8,0.029180455207824706
2,11,1,10,0.031249094009399413
2,11,1,12,0.03098165988922119
2,11,1,14,0.030551767349243163
2,11,1,16,0.03031136989593506
2,11,1,18,0.029991507530212402
2,11,1,20,0.0316805362701416
2,11,1,22,0.029328393936157226
2,11,1,24,0.03096799850463867
2,11,1,26,0.03129961490631104
2,11,1,28,0.027895665168762206
2,11,1,30,0.03204898834228516
2,11,1,32,0.03188104629516601
2,11,1,34,0.03071577548980713
2,11,1,36,0.029427051544189453
2,11,1,38,0.029902148246765136
2,11,1,40,0.03366858959197998
2,11,2,2,0.0273606538772583
2,11,2,4,0.022466492652893067
2,11,2,6,0.026627278327941893
2,11,2,8,0.02769932746887207
2,11,2,10,0.030805563926696776
2,11,2,12,0.032847023010253905
2,11,2,14,0.0305588960647583
2,11,2,16,0.03032691478729248
2,11,2,18,0.02702491283416748
2,11,2,20,0.03146417140960693
2,11,2,22,0.03278293609619141
2,11,2,24,0.028677749633789062
2,11,2,26,0.03097579479217529
2,11,2,28,0.03127877712249756
2,11,2,30,0.0327545166015625
2,11,2,32,0.029905080795288086
2,11,2,34,0.030118393898010253
2,11,2,36,0.029784727096557616
2,11,2,38,0.03133225440979004
2,11,2,40,0.032282018661499025
2,11,3,2,0.02622520923614502
2,11,3,4,0.019624733924865724
2,11,3,6,0.025453615188598632
2,11,3,8,0.025227832794189452
2,11,3,10,0.02929213047027588
2,11,3,12,0.03249924182891846
2,11,3,14,0.03303148746490479
2,11,3,16,0.032501387596130374
2,11,3,18,0.03143949508666992
2,11,3,20,0.033274269104003905
2,11,3,22,0.03289284706115723
2,11,3,24,0.03307511806488037
2,11,3,26,0.031850004196166994
2,11,3,28,0.03323285579681397
2,11,3,30,0.03160839080810547
2,11,3,32,0.03563222885131836
2,11,3,34,0.036365318298339847
2,11,3,36,0.03273346424102783
2,11,3,38,0.02977898120880127
2,11,3,40,0.03225622177124023
2,11,4,2,0.027254366874694826
2,11,4,4,0.02290785312652588
2,11,4,6,0.02361264228820801
2,11,4,8,0.032408857345581056
2,11,4,10,0.033513450622558595
2,11,4,12,0.034663939476013185
2,11,4,14,0.03335614204406738
2,11,4,16,0.03478209972381592
2,11,4,18,0.03604915142059326
2,11,4,20,0.03157696723937988
2,11,4,22,0.03295025825500488
2,11,4,24,0.03484020233154297
2,11,4,26,0.033282470703125
2,11,4,28,0.03233859539031982
